n_samples,time,memory,MAE,RMSE,R2
0.0,0.00752205678654449,0.002920147226880889,0.24981932247486358,0.3032948645061436,0.07076719113614727
0.0,0.01780498341757161,0.0026631434133305393,0.07786878492887876,0.1577238651907187,0.03768554349747393
0.0,0.026909188482746926,0.002911135924656586,0.053323753396586474,0.0832388181421382,0.02104359998431827
0.0,0.037929175801749246,0.002805990527419109,0.07383096236810127,0.07466308855987641,0.01521630676281206
0.0,0.046526497289179194,0.0022389534944353305,0.08280338103483449,0.08178457072211132,0.01118676080016016
0.0,0.060041942791685204,0.04619728207788492,0.0482942849962599,0.05535646658069835,0.009017583950260734
0.0,0.07125547779785074,0.007834158820086229,0.057612047813803725,0.10827366046366026,0.01065659980950772
0.0,0.0821550646625027,0.06209019225803616,0.06202471094088224,0.11920658720599293,0.024792538077010186
0.0,0.10238586485203902,0.11343256285461147,0.10602810621151362,0.15503761308695338,0.04464033768129449
0.0,0.12095428282743857,0.21996791924310127,0.11009407748830105,0.14494858186025833,0.05532966486162735
0.0,0.1288621528475293,0.2404343153581759,0.10706140721894124,0.12887361254034896,0.04820936973037503
0.0,0.13362227276618222,0.29460622630716576,0.11483261109197172,0.13356420385529919,0.0458465179811946
0.0,0.1370080549657574,0.31066947787435933,0.12856218763695662,0.14321601042236853,0.043084698151431906
0.0,0.14098311393319418,0.27936107826108386,0.1340364017299031,0.14975781984424064,0.04546923314176301
0.0,0.14463654212611693,0.28542858368621143,0.12993134055069258,0.13973690494998106,0.0395619215635439
0.0,0.14657520559699042,0.1760961473330551,0.12370072365713955,0.1413196974745555,0.03828191300340149
0.0,0.14838550067880618,0.11550244214832504,0.12301859962339019,0.13911581781666701,0.03702034547785853
0.0,0.16811669290644515,0.10639934845667529,0.1150817039963346,0.12066608145000825,0.03684920969980225
0.0,0.1896195963177329,0.13152727303323605,0.12112386001403751,0.12222781360926023,0.035113654431004476
0.0,0.2102218469010773,0.13761781032398576,0.12999924488703773,0.1324625404357778,0.037038005498406634
0.0,0.2317903947487902,0.08999999999999998,0.12601185977795903,0.13114151872957713,0.035427537245764064
0.0,0.23548671501658008,0.05458937625582464,0.1156458230685394,0.11557344861299257,0.0348567124095202
0.0,0.23626315416987897,0.03714835124201346,0.10866293290170295,0.1084908394344883,0.03362141260417236
0.0,0.23694364526971384,0.02863564212655274,0.10267794832728215,0.10532167002901145,0.031089222307738744
0.0,0.23779663742218898,0.023021728866442732,0.09981032697922555,0.1026139854688428,0.027829519422728096
0.0,0.24095454831627483,0.018708286933869722,0.09618168684682146,0.09574701647988805,0.02691089234306437
0.0,0.25263660776538305,0.019235384061671305,0.09908413004967052,0.10046669351581135,0.02654199875291987
0.0,0.2526901745305899,0.01923538406167121,0.0985640161813631,0.10019487715846576,0.026039660875287907
0.0,0.2525671274902971,0.015811388300841764,0.09222954833295025,0.09305007975386127,0.023662213505925428
0.0,0.25283133703261557,0.014832396974191373,0.08179784677361619,0.08021083395838738,0.023259762971707173
0.0,0.2529117143475169,0.01140175425099138,0.08139786614340667,0.08127019214201489,0.02304939718951453
0.0,0.2531571596485077,0.015811388300841847,0.08198312710978967,0.0830154720880394,0.022716470262785105
0.0,0.25314428474725637,0.011401754250991429,0.08712260350391311,0.09151092225958606,0.022222224949360957
0.0,0.2535816815580337,0.011401754250991367,0.08389782450397601,0.0876764930765368,0.020501372205293977
0.0,0.25528285660850797,0.01341640786499877,0.07135341772963667,0.07541303140903431,0.0197954167978348
0.0,0.2552866090785021,0.014832396974191343,0.06412136412850271,0.06724317327580562,0.01869310415099643
0.0,0.2576292675836734,0.026076809620810635,0.07066687036228475,0.07404158023840382,0.01984308646607175
0.0,0.2571350436885257,0.02915475947422653,0.06365272073760875,0.06643657011917455,0.017671100030841318
0.0,0.24905714852760213,0.027018512172212617,0.06307180212820948,0.0658714411736984,0.017150281825672714
0.0,0.2517487572547281,0.0585662018573852,0.06926104237953648,0.07335969677077465,0.017365546867288688
0.0,0.24833899581660537,0.05700877125495671,0.06322846968573592,0.06975130767734773,0.015810986411353325
0.0,0.2475502578098033,0.06999999999999991,0.06086501180727748,0.06672090852199151,0.01456567396998849
0.0,0.24573915474177097,0.07021395872616787,0.05819417148477991,0.06248101782381584,0.015088183578549158
0.0,0.24413594161593652,0.06188699378706312,0.05379018638469306,0.05886460873903777,0.014985475224363099
0.0,0.24174385436759294,0.07155417527999323,0.05097914942405405,0.055524161643378374,0.01427461720327379
0.0,0.2413535230016333,0.08700574693662479,0.05285735020505668,0.057285764255179436,0.013497482783837899
0.0,0.24028487456246597,0.09654014708917731,0.051935049722706614,0.05758216848816969,0.014138910682934514
0.0,0.2400163772130976,0.09617692030835667,0.05097557580155418,0.058886923936473365,0.015075432109893221
0.0,0.2382752468249692,0.07569676347110223,0.0490191752276595,0.05553417890092543,0.014325153157994487
0.0,0.2371348169537743,0.07035623639735143,0.04558973612777299,0.05259194350563614,0.014284619025371321
0.0,0.23497081144197443,0.11432410069622244,0.04418622092915352,0.04936173949224207,0.01333635016411911
0.0,0.23473309337990667,0.11497825881443852,0.047155506797191646,0.051407013201508,0.014644090043427073
0.0,0.23407220319315994,0.0983361581515162,0.04759832734246019,0.0528769695737192,0.013463874368100712
0.0,0.23421705626042702,0.09823441352194254,0.046054127509920016,0.05093407675417337,0.013088666731183906
0.0,0.23446929211242132,0.09823441352194254,0.049881007815600724,0.055647669786793426,0.012676602904563967
0.0,0.23501849337594696,0.12316655390161732,0.049397420811212206,0.05561830431341833,0.01304718968590555
0.0,0.23553989337838283,0.12489995996796796,0.04532083473966463,0.05157664983982573,0.0127744171960994
0.0,0.23605704856093582,0.12280065146406988,0.04265628498240328,0.049394187154967885,0.01200154487139054
0.0,0.23725660385814365,0.12280065146406988,0.04305155280358631,0.04900977881198823,0.011528266274683287
0.0,0.23848289956619526,0.1230040649734795,0.040722521124065755,0.046936709575768176,0.011397749067250067
0.0,0.23944706588576115,0.12316655390161717,0.039986319688113364,0.04668565393672899,0.011266974252211617
0.0,0.2399477701527981,0.12316655390161717,0.040615643608097156,0.04745553134777855,0.011267567825400494
0.0,0.24231316923724935,0.12489995996796782,0.04019550483574052,0.048078825772890736,0.010770103783158265
0.0,0.24370610870308512,0.12696456198483094,0.036698741838106494,0.04461940675087446,0.010351137304663654
0.0,0.244225510155471,0.12696456198483094,0.03299854482700703,0.0394798145284397,0.010021365610534298
