n_samples,time,memory,MAE,RMSE,R2
100,0.037192199999999995,0.383173828125,4.932366999999999,5.8251104,-0.0743582
200,0.14562080000000002,0.023294921874999996,4.9515156,5.7754924,-0.040471400000000005
300,0.169533,0.40376562499999996,4.6639653999999995,5.4720588,0.0436702
400,0.20559660000000002,0.7234453125000001,4.530218,5.3353958,0.10223120000000001
500,0.3023976,0.543087890625,4.4237478,5.2185254,0.1408646
600,0.3507308,0.7485800781249999,4.336282199999999,5.1216952,0.18542540000000002
700,0.41424859999999997,0.9448105468750001,4.237179,5.0176642000000005,0.21765859999999998
800,0.4753094,1.107587890625,4.1298326,4.9220234,0.2401302
900,0.580057,1.076,4.0597976,4.860269199999999,0.26225740000000003
1000,0.6841166,1.057732421875,4.014776400000001,4.8131846,0.2767878
1100,0.7658402,1.11,3.9508546000000004,4.749777399999999,0.290439
1200,0.8512328,1.18394921875,3.8941408,4.690130999999999,0.3117582
1300,0.906633,1.474,3.8659456000000008,4.6607487999999995,0.3194126
1400,1.083785,1.10115234375,3.8546252,4.6594128,0.3218196
1500,1.1562758,1.2779999999999998,3.8369203999999995,4.644709199999999,0.32501100000000005
1600,1.2576062000000001,1.208494140625,3.8035476000000004,4.606897399999999,0.3329394
1700,1.3734268,1.185423828125,3.7840809999999996,4.592191,0.33565659999999997
1800,1.441043,1.351736328125,3.7589782,4.5694938,0.3363454
1900,1.5229500000000002,1.534,3.7384551999999998,4.5508196,0.3408716
2000,1.6086336000000003,1.7100000000000002,3.7225782,4.5352760000000005,0.3443184
2100,1.7013104000000001,1.762,3.7104190000000004,4.519907399999999,0.3472922
2200,1.7983018000000002,1.784,3.694874,4.5028696,0.3503862
2300,1.9281046000000004,1.46475390625,3.6859324,4.5024106,0.34907580000000005
2400,2.023766,1.430927734375,3.6623218,4.478466,0.354172
2500,2.10712,1.5260000000000002,3.6605440000000002,4.478084600000001,0.35456960000000004
2600,2.1723500000000002,1.844,3.6544656000000004,4.470654400000001,0.359667
2700,2.2479058,2.154,3.6413984,4.4549085999999996,0.36559860000000005
2800,2.3439482000000003,2.3240000000000003,3.6279379999999994,4.4371458,0.371701
2900,2.4758226,2.164,3.6102356,4.4190092,0.37721460000000007
3000,2.5602272,2.472,3.5914522000000004,4.400414,0.3813986
3100,2.6632414,2.6559999999999997,3.5783812,4.388581,0.383598
3200,2.792732,2.5980000000000003,3.56477,4.374765000000001,0.3879764
3300,2.8896346,2.888,3.5509475999999998,4.359903,0.39317919999999995
3400,3.0339032,2.852,3.5380684000000002,4.3466176,0.3964888000000001
3500,3.1593506000000002,2.9059999999999997,3.5285114,4.33714,0.4014222
3600,3.3060615999999996,2.8579999999999997,3.5182860000000007,4.3275492,0.40532900000000005
3700,3.4434902000000003,2.8080000000000003,3.5041409999999997,4.312977,0.40919439999999996
3800,3.5681456,2.99,3.4899629999999995,4.3007202,0.4145632
3900,3.6976442,3.05,3.4785371999999994,4.2900978,0.41951020000000006
4000,3.8400191999999995,2.992,3.4658892000000003,4.2795556,0.42321939999999997
4100,3.9799412,3.064,3.4542258000000006,4.2695951999999995,0.426694
4200,4.1007216,3.37,3.4399124,4.2540618,0.4306038
4300,4.2424018000000006,3.554,3.4325944,4.2480846,0.432063
4400,4.391711600000001,3.614,3.424696,4.2391689999999995,0.4356223999999999
4500,4.5304636,3.7879999999999994,3.4182943999999997,4.2330808,0.43757019999999996
4600,4.6839264,3.9539999999999997,3.4122726,4.2284440000000005,0.43965819999999994
4700,4.831077199999999,4.126,3.4033602000000003,4.2215942,0.4420762
4800,4.9926394,4.312,3.3991784000000003,4.217817200000001,0.4429492
4900,5.1810594000000005,4.268,3.3914193999999993,4.2121628,0.4447458
5000,5.3802808,3.9879999999999995,3.3864958,4.2084294,0.4454884
5100,5.5394466,4.052,3.3741092000000004,4.196037200000001,0.4473564
5200,5.6904026000000005,4.2299999999999995,3.3613022,4.184495,0.4504962
5300,5.8878256,4.0840000000000005,3.3514171999999993,4.174944399999999,0.45335179999999997
5400,6.050724,4.154000000000001,3.3441136,4.1681188,0.4553692
5500,6.213603800000001,4.354,3.331859,4.1552184,0.4589568
5600,6.360978,4.638,3.3221616,4.145850399999999,0.460715
5700,6.5187352,4.92,3.3082476,4.1321852,0.46413020000000005
5800,6.704907800000001,4.9719999999999995,3.3002068,4.1246322,0.4646838000000001
5900,6.9200292,4.85,3.2952259999999995,4.1204225999999995,0.4647292
6000,7.1156272000000005,4.922,3.289515,4.1144212,0.46577720000000006
6100,7.309111,5.004,3.2853478000000003,4.111138599999999,0.46642799999999995
6200,7.5373176,4.734,3.2847839999999997,4.1113486,0.4665762
6300,7.718830800000001,4.788,3.2805093999999997,4.106329,0.46869000000000005
6400,7.8813382,5.0760000000000005,3.2749996,4.098907199999999,0.47235320000000003
6500,8.124832600000001,4.81,3.2696695999999994,4.092745799999999,0.47350640000000005
6600,8.3184632,4.88,3.2635075999999996,4.0854866,0.47657800000000006
6700,8.493884000000001,5.05,3.2568908,4.0777248,0.4787528
6800,8.7242964,4.906000000000001,3.249192,4.0698360000000005,0.4800826000000001
6900,8.902894,5.204,3.2437006000000004,4.064976,0.48104319999999995
7000,9.1151856,5.176,3.2392583999999998,4.060473,0.4822794
7100,9.318884999999998,5.111999999999999,3.2380821999999996,4.061937400000001,0.48116539999999997
7200,9.5304284,5.202,3.2332168,4.058509600000001,0.4810416
7300,9.7605946,5.168000000000001,3.2293923999999996,4.0554052,0.4816444
7400,9.944344599999999,5.352,3.2262648,4.053551000000001,0.4828684
