,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,13,6,7,2,5,4,20500.0
1,9,4,5,1,4,4,20500.0
2,9,4,5,1,4,4,20500.0
3,9,4,5,1,4,4,20500.0
4,15,7,8,1,7,4,20500.0
