,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,29,5,24,20,4,4,48204.0
1,23,5,18,16,2,4,48204.0
2,23,5,18,16,2,4,48204.0
3,25,6,19,13,6,4,48204.0
4,23,5,18,16,2,4,48204.0
