,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,46,11,35,4,31,4,20500.0
1,29,10,19,4,15,4,20500.0
2,30,11,19,2,17,4,20500.0
3,56,9,47,6,41,4,20500.0
4,29,10,19,4,15,4,20500.0
