,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,38,6,32,14,18,4,8192.0
1,202,16,186,173,13,4,8192.0
2,203,24,179,7,172,4,8192.0
3,174,23,151,5,146,4,8192.0
4,35,6,29,1,28,4,8192.0
