,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,73,13,60,23,37,4,48204.0
1,78,13,65,27,38,4,48204.0
2,23,5,18,16,2,4,48204.0
3,61,12,49,23,26,4,48204.0
4,72,12,60,30,30,4,48204.0
