,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,16,7,9,0,9,4,100000.0
1,16,7,9,0,9,4,100000.0
2,16,7,9,0,9,4,100000.0
3,15,7,8,0,8,4,100000.0
4,16,7,9,0,9,4,100000.0
