,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,14,7,7,2,5,4,4977.0
1,14,7,7,2,5,4,4977.0
2,12,6,6,3,3,4,4977.0
3,12,6,6,3,3,4,4977.0
4,14,7,7,2,5,4,4977.0
