,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,29,6,23,22,1,4,4977.0
1,35,8,27,26,1,4,4977.0
2,29,6,23,23,0,3,4977.0
3,33,5,28,28,0,3,4977.0
4,33,7,26,25,1,4,4977.0
