,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,25,9,16,0,16,4,22784.0
1,41,11,30,2,28,4,22784.0
2,21,8,13,1,12,4,22784.0
3,39,9,30,7,23,4,22784.0
4,40,11,29,2,27,4,22784.0
