,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,13,6,7,2,5,4,13750.0
1,29,5,24,7,17,4,13750.0
2,24,6,18,3,15,4,13750.0
3,25,6,19,1,18,4,13750.0
4,15,7,8,2,6,4,13750.0
