,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,28,6,22,19,3,4,6574.0
1,50,8,42,15,27,4,6574.0
2,57,5,52,52,0,3,6574.0
3,20,4,16,16,0,3,6574.0
4,20,4,16,16,0,3,6574.0
