,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,69,11,58,6,52,4,8192.0
1,73,9,64,64,0,3,8192.0
2,71,18,53,1,52,4,8192.0
3,73,9,64,64,0,3,8192.0
4,73,9,64,64,0,3,8192.0
