,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,38,10,28,0,28,4,100000.0
1,85,21,64,0,64,4,100000.0
2,85,21,64,0,64,4,100000.0
3,38,10,28,0,28,4,100000.0
4,85,21,64,0,64,4,100000.0
