,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,37,6,31,3,28,4,16599.0
1,25,6,19,3,16,4,16599.0
2,94,18,76,27,49,4,16599.0
3,18,4,14,2,12,4,16599.0
4,85,16,69,26,43,4,16599.0
