,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,39,9,30,22,8,4,6574.0
1,33,6,27,22,5,4,6574.0
2,33,6,27,22,5,4,6574.0
3,37,8,29,22,7,4,6574.0
4,33,6,27,23,4,4,6574.0
