,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,27,8,19,4,15,4,48204.0
1,43,8,35,11,24,4,48204.0
2,42,9,33,8,25,4,48204.0
3,52,12,40,25,15,4,48204.0
4,40,8,32,8,24,4,48204.0
