,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,14,5,9,2,7,4,5298.0
1,21,5,16,3,13,4,5298.0
2,35,7,28,7,21,4,5298.0
3,20,5,15,6,9,4,5298.0
4,25,7,18,7,11,4,5298.0
