,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,35,7,28,1,27,4,15600.0
1,37,14,23,1,22,4,15600.0
2,32,7,25,0,25,4,15600.0
3,41,15,26,0,26,4,15600.0
4,33,7,26,17,9,4,15600.0
