,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,452,55,397,3,394,4,100000.0
1,643,57,586,2,584,4,100000.0
2,287,41,246,0,246,4,100000.0
3,212,23,189,1,188,4,100000.0
4,49,15,34,0,34,4,100000.0
