,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,11,5,6,4,2,6,16599.0
1,11,5,6,4,2,6,16599.0
2,11,5,6,4,2,6,16599.0
3,13,6,7,3,4,6,16599.0
4,11,5,6,4,2,6,16599.0
