,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,41,20,21,10,11,6,20500.0
1,45,22,23,7,16,6,20500.0
2,53,26,27,4,23,6,20500.0
3,51,25,26,5,21,6,20500.0
4,45,22,23,6,17,6,20500.0
