,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,41,7,34,23,11,6,48204.0
1,44,8,36,25,11,6,48204.0
2,27,9,18,16,2,6,48204.0
3,32,12,20,17,3,6,48204.0
4,64,9,55,17,38,6,48204.0
