,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,142,38,104,64,40,6,20500.0
1,142,35,107,58,49,6,20500.0
2,101,27,74,41,33,6,20500.0
3,141,36,105,71,34,6,20500.0
4,116,32,84,29,55,6,20500.0
