,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,166,48,118,88,30,6,22784.0
1,145,52,93,49,44,6,22784.0
2,123,45,78,44,34,6,22784.0
3,124,48,76,40,36,6,22784.0
4,147,49,98,48,50,6,22784.0
