,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,39,19,20,10,10,6,17379.0
1,29,14,15,9,6,6,17379.0
2,37,18,19,6,13,6,17379.0
3,47,23,24,9,15,6,17379.0
4,49,24,25,7,18,6,17379.0
