,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,29,14,15,5,10,6,22784.0
1,33,16,17,3,14,6,22784.0
2,27,13,14,4,10,6,22784.0
3,27,13,14,6,8,6,22784.0
4,39,19,20,6,14,6,22784.0
