,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,53,28,25,6,19,6,100000.0
1,55,30,25,4,21,6,100000.0
2,50,28,22,4,18,6,100000.0
3,56,28,28,3,25,6,100000.0
4,54,31,23,2,21,6,100000.0
