,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,35,17,18,8,10,6,15600.0
1,33,16,17,9,8,6,15600.0
2,37,18,19,8,11,6,15600.0
3,37,18,19,7,12,6,15600.0
4,41,20,21,7,14,6,15600.0
