,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,350,88,262,47,215,6,100000.0
1,685,171,514,143,371,6,100000.0
2,713,178,535,137,398,6,100000.0
3,378,95,283,35,248,6,100000.0
4,853,213,640,123,517,6,100000.0
