,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,49,8,41,41,0,4,6574.0
1,74,9,65,65,0,4,6574.0
2,49,7,42,42,0,4,6574.0
3,51,9,42,42,0,4,6574.0
4,99,8,91,91,0,3,6574.0
