,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,36,13,23,7,16,6,16599.0
1,34,11,23,19,4,6,16599.0
2,29,13,16,11,5,6,16599.0
3,30,8,22,20,2,6,16599.0
4,18,8,10,7,3,6,16599.0
