,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,51,14,37,22,15,6,48204.0
1,38,9,29,17,12,6,48204.0
2,28,9,19,17,2,6,48204.0
3,27,9,18,16,2,6,48204.0
4,27,9,18,16,2,6,48204.0
