,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,45,8,37,26,11,6,48204.0
1,47,9,38,25,13,6,48204.0
2,27,9,18,16,2,6,48204.0
3,35,10,25,17,8,6,48204.0
4,35,8,27,26,1,6,48204.0
