,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,27,13,14,4,10,6,8192.0
1,25,12,13,7,6,6,8192.0
2,29,14,15,9,6,6,8192.0
3,29,14,15,9,6,6,8192.0
4,21,10,11,7,4,6,8192.0
