,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,19,9,10,6,4,6,16599.0
1,17,8,9,5,4,6,16599.0
2,27,13,14,4,10,6,16599.0
3,19,9,10,4,6,6,16599.0
4,17,8,9,3,6,6,16599.0
