,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,52,20,32,7,25,6,22784.0
1,118,51,67,35,32,6,22784.0
2,44,16,28,1,27,6,22784.0
3,96,40,56,33,23,6,22784.0
4,102,43,59,15,44,6,22784.0
