,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,29,14,15,5,10,6,5298.0
1,17,8,9,5,4,6,5298.0
2,27,13,14,8,6,6,5298.0
3,23,11,12,10,2,6,5298.0
4,31,15,16,8,8,6,5298.0
