,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,37,18,19,7,12,6,22784.0
1,45,22,23,7,16,6,22784.0
2,37,18,19,8,11,6,22784.0
3,43,21,22,8,14,6,22784.0
4,37,18,19,7,12,6,22784.0
