,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,693,97,596,517,79,6,100000.0
1,737,92,645,645,0,5,100000.0
2,889,112,777,774,3,6,100000.0
3,686,104,582,455,127,6,100000.0
4,913,114,799,799,0,5,100000.0
