,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,27,13,14,8,6,6,8192.0
1,33,16,17,7,10,6,8192.0
2,33,16,17,7,10,6,8192.0
3,35,17,18,8,10,6,8192.0
4,35,17,18,8,10,6,8192.0
