,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,45,22,23,8,15,6,17379.0
1,37,18,19,9,10,6,17379.0
2,29,14,15,10,5,6,17379.0
3,41,20,21,10,11,6,17379.0
4,35,17,18,10,8,6,17379.0
