,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,33,16,17,7,10,6,8192.0
1,37,18,19,7,12,6,8192.0
2,31,15,16,8,8,6,8192.0
3,29,14,15,7,8,6,8192.0
4,35,17,18,8,10,6,8192.0
