,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,41,20,21,7,14,6,20500.0
1,49,24,25,6,19,6,20500.0
2,31,15,16,6,10,6,20500.0
3,39,19,20,6,14,6,20500.0
4,35,17,18,6,12,6,20500.0
