,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,37,18,19,7,12,6,15600.0
1,43,21,22,6,16,6,15600.0
2,43,21,22,6,16,6,15600.0
3,39,19,20,6,14,6,15600.0
4,47,23,24,8,16,6,15600.0
