,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,53,26,27,5,22,6,20500.0
1,45,22,23,9,14,6,20500.0
2,57,28,29,3,26,6,20500.0
3,51,25,26,6,20,6,20500.0
4,53,26,27,7,20,6,20500.0
