,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,637,95,542,109,433,6,100000.0
1,562,89,473,124,349,6,100000.0
2,583,86,497,135,362,6,100000.0
3,433,65,368,145,223,6,100000.0
4,694,93,601,136,465,6,100000.0
