,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,23,11,12,4,8,6,22784.0
1,37,18,19,7,12,6,22784.0
2,35,17,18,6,12,6,22784.0
3,35,17,18,6,12,6,22784.0
4,33,16,17,8,9,6,22784.0
