,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,35,17,18,6,12,6,8192.0
1,35,17,18,8,10,6,8192.0
2,31,15,16,8,8,6,8192.0
3,31,15,16,8,8,6,8192.0
4,33,16,17,9,8,6,8192.0
