,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,35,17,18,4,14,6,20500.0
1,31,15,16,3,13,6,20500.0
2,29,14,15,3,12,6,20500.0
3,25,12,13,5,8,6,20500.0
4,41,20,21,7,14,6,20500.0
