,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,18,12,6,4,2,6,4977.0
1,20,13,7,4,3,6,4977.0
2,18,12,6,3,3,6,4977.0
3,15,9,6,6,0,5,4977.0
4,18,12,6,3,3,6,4977.0
