,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,248,41,207,161,46,6,20500.0
1,97,26,71,54,17,6,20500.0
2,196,27,169,131,38,6,20500.0
3,214,39,175,130,45,6,20500.0
4,169,27,142,27,115,6,20500.0
