,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,43,21,22,6,16,6,22784.0
1,53,26,27,3,24,6,22784.0
2,49,24,25,7,18,6,22784.0
3,55,27,28,4,24,6,22784.0
4,37,18,19,6,13,6,22784.0
