,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,47,23,24,4,20,6,22784.0
1,31,15,16,2,14,6,22784.0
2,33,16,17,1,16,6,22784.0
3,31,15,16,2,14,6,22784.0
4,45,22,23,5,18,6,22784.0
