,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,69,11,58,58,0,4,8192.0
1,73,9,64,64,0,3,8192.0
2,79,20,59,59,0,5,8192.0
3,73,9,64,64,0,3,8192.0
4,73,9,64,64,0,3,8192.0
