,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,41,20,21,21,0,8,8192.0
1,37,18,19,19,0,7,8192.0
2,41,20,21,21,0,8,8192.0
3,37,18,19,19,0,8,8192.0
4,37,18,19,19,0,8,8192.0
