,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,111,19,92,92,0,5,17379.0
1,41,12,29,29,0,4,17379.0
2,39,11,28,28,0,4,17379.0
3,35,11,24,24,0,4,17379.0
4,61,15,46,46,0,5,17379.0
