,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,74,20,54,54,0,8,13750.0
1,55,24,31,31,0,11,13750.0
2,102,24,78,78,0,9,13750.0
3,81,20,61,61,0,6,13750.0
4,84,22,62,62,0,9,13750.0
