[100] MAE: 0.000446, RMSE: 0.000583, R2: -17.041712 – 0:00:00.050559 – 24.7 KB
[7,100] MAE: 26,229,748,151.497841, RMSE: 195,851,908,709.537598, R2: -224,172,070,912,834,317,040,817,799,168. – 0:00:03.175813 – 25.76 KB
[7,200] MAE: 25,901,753,387.409103, RMSE: 194,487,490,721.671356, R2: -219,675,862,708,698,212,112,067,985,408. – 0:00:03.220391 – 25.76 KB
[7,300] MAE: 25,574,072,413.539917, RMSE: 193,151,027,157.851868, R2: -214,893,414,463,138,344,133,640,323,072. – 0:00:03.264896 – 25.76 KB
[7,400] MAE: 27,084,984,708.270939, RMSE: 213,378,743,313.855469, R2: -258,868,932,902,875,786,893,049,462,784. – 0:00:03.309440 – 25.76 KB
[7,500] MAE: 37,065,002,024.444893, RMSE: 802,440,308,296.248535, R2: -3,562,066,879,897,955,050,520,907,350,016. – 0:00:03.354010 – 25.76 KB
[7,600] MAE: 37,230,897,155.878487, RMSE: 797,184,334,770.009888, R2: -3,485,120,757,276,977,949,272,052,858,880. – 0:00:03.398594 – 25.76 KB
[7,700] MAE: 37,001,325,031.756935, RMSE: 791,998,167,179.579834, R2: -3,440,684,883,028,403,887,467,996,905,472. – 0:00:03.443190 – 25.76 KB
[7,800] MAE: 36,655,564,893.474571, RMSE: 786,907,024,345.047607, R2: -3,417,010,364,917,804,115,613,706,092,544. – 0:00:03.487703 – 25.76 KB
[7,900] MAE: 36,262,975,770.396652, RMSE: 781,911,188,735.228149, R2: -3,401,855,684,027,248,920,171,068,260,352. – 0:00:03.532285 – 25.76 KB
[8,000] MAE: 35,854,779,139.365334, RMSE: 777,009,054,433.714478, R2: -3,387,882,015,350,124,507,884,710,526,976. – 0:00:03.576932 – 25.76 KB
[8,100] MAE: 35,464,815,602.249603, RMSE: 772,198,055,431.972534, R2: -3,370,986,176,218,187,328,152,141,824,000. – 0:00:03.621480 – 25.76 KB
[8,200] MAE: 35,070,906,757.170616, RMSE: 767,475,214,860.311523, R2: -3,356,319,467,692,627,029,342,522,703,872. – 0:00:03.666061 – 25.76 KB
[8,300] MAE: 34,689,202,147.331612, RMSE: 762,837,998,279.16394, R2: -3,338,781,256,931,126,241,159,337,213,952. – 0:00:03.710593 – 25.76 KB
[8,400] MAE: 34,312,228,958.120674, RMSE: 758,283,862,611.615967, R2: -3,325,407,598,912,581,473,328,691,150,848. – 0:00:03.755224 – 25.76 KB
[8,500] MAE: 33,949,045,172.41328, RMSE: 753,810,345,220.389771, R2: -3,306,472,453,866,012,820,803,369,828,352. – 0:00:03.800044 – 25.76 KB
[8,600] MAE: 33,702,565,826.44418, RMSE: 749,418,048,840.302368, R2: -3,269,239,617,141,305,877,054,179,246,080. – 0:00:03.844733 – 25.76 KB
[8,700] MAE: 33,392,434,386.773388, RMSE: 745,099,221,099.145386, R2: -3,235,623,523,633,104,993,012,833,845,248. – 0:00:03.889398 – 25.76 KB
[8,800] MAE: 33,057,796,160.890324, RMSE: 740,854,034,165.364502, R2: -3,199,764,037,830,381,532,366,787,051,520. – 0:00:03.934116 – 25.76 KB
[8,900] MAE: 32,723,966,113.303841, RMSE: 736,680,336,289.083618, R2: -3,169,636,749,901,116,809,330,567,413,760. – 0:00:03.978792 – 25.76 KB
[9,000] MAE: 32,380,722,216.664272, RMSE: 732,576,291,206.050171, R2: -3,138,817,901,377,288,911,056,856,416,256. – 0:00:04.023435 – 25.76 KB
[9,100] MAE: 32,179,440,625.626034, RMSE: 728,543,874,533.59668, R2: -3,085,863,646,731,286,427,897,406,947,328. – 0:00:04.068381 – 25.76 KB
[9,200] MAE: 31,902,566,625.288174, RMSE: 724,574,239,449.576538, R2: -3,052,978,886,471,394,265,867,028,004,864. – 0:00:04.113109 – 25.76 KB
[9,300] MAE: 31,588,491,181.765667, RMSE: 720,668,255,317.18103, R2: -3,028,676,591,815,076,062,410,007,642,112. – 0:00:04.157900 – 25.76 KB
[9,400] MAE: 31,266,560,709.076759, RMSE: 716,824,687,088.490601, R2: -3,006,017,348,471,739,781,696,320,438,272. – 0:00:04.202531 – 25.76 KB
[9,500] MAE: 30,957,073,177.011238, RMSE: 713,041,996,514.614624, R2: -2,982,790,457,073,513,557,441,139,179,520. – 0:00:04.247056 – 25.76 KB
[9,600] MAE: 30,649,357,917.758839, RMSE: 709,318,537,104.547119, R2: -2,961,604,001,803,505,664,937,225,617,408. – 0:00:04.291673 – 25.76 KB
[9,700] MAE: 30,345,032,332.431095, RMSE: 705,652,799,756.406738, R2: -2,946,401,763,831,535,159,754,524,459,008. – 0:00:04.336198 – 25.76 KB
[9,800] MAE: 30,046,177,631.71106, RMSE: 702,043,314,584.862183, R2: -2,935,165,535,196,209,881,921,940,881,408. – 0:00:04.380763 – 25.76 KB
[9,900] MAE: 29,752,699,607.239422, RMSE: 698,488,654,319.913574, R2: -2,922,405,905,832,408,416,343,761,616,896. – 0:00:04.425298 – 25.76 KB
[10,000] MAE: 29,467,903,612.770096, RMSE: 694,987,453,420.075195, R2: -2,907,017,215,279,801,677,706,640,228,352. – 0:00:04.469911 – 25.76 KB
[10,100] MAE: 29,959,500,922.613369, RMSE: 695,396,591,591.549072, R2: -2,914,676,768,448,989,695,950,765,162,496. – 0:00:04.514453 – 25.76 KB
[10,200] MAE: 29,918,339,552.715786, RMSE: 691,990,774,478.602417, R2: -2,892,198,309,118,476,213,345,415,331,840. – 0:00:04.558957 – 25.76 KB
[10,300] MAE: 29,719,457,816.096275, RMSE: 688,624,472,633.927124, R2: -2,867,472,303,290,722,927,859,392,839,680. – 0:00:04.603438 – 25.76 KB
[10,400] MAE: 29,488,685,610.547012, RMSE: 685,306,201,238.355103, R2: -2,848,366,161,966,686,987,321,178,324,992. – 0:00:04.647984 – 25.76 KB
[10,500] MAE: 29,236,981,756.960964, RMSE: 682,035,152,363.043213, R2: -2,820,216,135,065,257,674,529,814,085,632. – 0:00:04.692611 – 25.76 KB
[10,600] MAE: 29,526,344,334.79723, RMSE: 679,698,297,848.512085, R2: -2,810,898,507,948,151,382,680,373,559,296. – 0:00:04.737172 – 25.76 KB
[10,700] MAE: 32,278,697,841.646976, RMSE: 730,212,580,748.109497, R2: -3,250,324,804,086,628,670,226,609,209,344. – 0:00:04.781681 – 25.76 KB
[10,800] MAE: 32,235,660,829.708588, RMSE: 726,837,151,385.76709, R2: -3,236,817,817,118,206,937,373,702,356,992. – 0:00:04.826235 – 25.76 KB
[10,900] MAE: 32,011,492,929.229572, RMSE: 723,496,126,802.984741, R2: -3,225,453,113,624,715,181,719,868,669,952. – 0:00:04.870745 – 25.76 KB
[11,000] MAE: 31,754,107,463.126659, RMSE: 720,200,181,144.267212, R2: -3,208,268,868,931,066,104,561,543,413,760. – 0:00:04.915314 – 25.76 KB
[11,100] MAE: 31,483,341,487.819874, RMSE: 716,948,733,248.105835, R2: -3,190,040,636,351,875,330,021,494,095,872. – 0:00:04.959773 – 25.76 KB
[11,200] MAE: 39,510,716,314.137939, RMSE: 1,115,428,588,731.644043, R2: -7,729,113,655,107,146,333,899,274,059,776. – 0:00:05.004217 – 25.76 KB
[11,300] MAE: 39,210,133,896.055, RMSE: 1,110,482,334,445.462402, R2: -7,666,586,258,620,651,662,599,063,076,864. – 0:00:05.048621 – 25.76 KB
[11,400] MAE: 40,794,841,954.696617, RMSE: 1,117,442,925,925.588135, R2: -7,724,574,413,927,058,661,994,076,831,744. – 0:00:05.093099 – 25.76 KB
[11,500] MAE: 40,553,734,057.331924, RMSE: 1,112,575,198,704.25708, R2: -7,682,779,909,579,966,872,395,546,886,144. – 0:00:05.137566 – 25.76 KB
[11,600] MAE: 40,251,559,415.956581, RMSE: 1,107,769,441,179.65918, R2: -7,646,025,214,963,623,001,410,108,391,424. – 0:00:05.182064 – 25.76 KB
[11,700] MAE: 40,180,576,371.76535, RMSE: 1,103,044,376,600.927002, R2: -7,471,948,707,155,439,424,585,269,772,288. – 0:00:05.226541 – 25.76 KB
[11,800] MAE: 40,055,826,990.005463, RMSE: 1,098,366,060,552.483032, R2: -7,354,009,015,865,976,280,993,637,597,184. – 0:00:05.271007 – 25.76 KB
[11,900] MAE: 39,794,991,800.294533, RMSE: 1,093,742,457,261.677979, R2: -7,287,552,336,413,445,018,963,700,350,976. – 0:00:05.315519 – 25.76 KB
[12,000] MAE: 39,499,223,494.056313, RMSE: 1,089,175,776,437.982788, R2: -7,250,405,601,812,582,538,643,809,239,040. – 0:00:05.360231 – 25.76 KB
[12,100] MAE: 40,725,585,716.520714, RMSE: 1,085,170,840,647.059692, R2: -7,190,040,397,715,673,719,857,855,070,208. – 0:00:05.404934 – 25.76 KB
[12,200] MAE: 42,179,986,547.525162, RMSE: 1,081,997,753,402.163818, R2: -7,163,277,016,955,697,967,928,166,055,936. – 0:00:05.449369 – 25.76 KB
[12,300] MAE: 42,064,322,004.245087, RMSE: 1,077,595,284,766.884644, R2: -7,133,386,435,459,827,542,275,030,777,856. – 0:00:05.493844 – 25.76 KB
[12,400] MAE: 41,832,882,325.677826, RMSE: 1,073,242,603,392.424072, R2: -7,101,399,780,632,349,308,020,424,966,144. – 0:00:05.538379 – 25.76 KB
[12,500] MAE: 41,638,927,028.167885, RMSE: 1,068,943,780,363.484497, R2: -7,022,076,338,430,506,463,425,804,107,776. – 0:00:05.582896 – 25.76 KB
[12,600] MAE: 47,235,906,022.449837, RMSE: 1,208,541,787,002.468506, R2: -8,838,119,329,234,871,502,974,973,116,416. – 0:00:05.627408 – 25.76 KB
[12,700] MAE: 47,489,868,900.647217, RMSE: 1,203,826,517,005.043945, R2: -8,752,104,961,870,366,589,166,160,969,728. – 0:00:05.672022 – 25.76 KB
[12,800] MAE: 47,330,018,377.039833, RMSE: 1,199,119,487,457.949707, R2: -8,706,699,106,052,198,804,292,569,661,440. – 0:00:05.716552 – 25.76 KB
[12,900] MAE: 47,215,145,344.032082, RMSE: 1,194,471,067,130.976562, R2: -8,577,325,297,683,928,675,948,462,866,432. – 0:00:05.761065 – 25.76 KB
[13,000] MAE: 47,098,417,502.640114, RMSE: 1,189,876,294,074.459961, R2: -8,448,613,185,141,867,009,055,318,343,680. – 0:00:05.805489 – 25.76 KB
[13,100] MAE: 47,942,043,927.219719, RMSE: 1,191,542,759,100.878662, R2: -8,480,475,759,013,373,346,640,960,684,032. – 0:00:05.849922 – 25.76 KB
[13,200] MAE: 47,662,893,177.673401, RMSE: 1,187,021,699,296.568359, R2: -8,408,640,035,559,926,097,967,243,591,680. – 0:00:05.894417 – 25.76 KB
[13,300] MAE: 47,327,878,019.270996, RMSE: 1,182,550,840,523.299561, R2: -8,343,864,253,643,570,122,382,706,212,864. – 0:00:05.938930 – 25.76 KB
[13,400] MAE: 46,989,629,575.796951, RMSE: 1,178,130,098,487.830811, R2: -8,284,011,064,531,762,540,772,381,949,952. – 0:00:05.983464 – 25.76 KB
[13,500] MAE: 46,664,995,218.650101, RMSE: 1,173,758,602,763.415283, R2: -8,206,322,251,951,948,999,904,953,630,720. – 0:00:06.028236 – 25.76 KB
[13,600] MAE: 46,334,253,255.70462, RMSE: 1,169,435,366,124.847168, R2: -8,176,927,621,203,522,678,011,017,035,776. – 0:00:06.072619 – 25.76 KB
[13,700] MAE: 46,007,106,157.792114, RMSE: 1,165,159,549,521.331299, R2: -8,152,646,607,590,620,145,076,536,344,576. – 0:00:06.115588 – 25.76 KB
