,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,115,24,91,91,0,8,13750.0
1,66,17,49,49,0,9,13750.0
2,78,21,57,57,0,8,13750.0
3,109,27,82,82,0,7,13750.0
4,92,21,71,71,0,7,13750.0
