,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,61,30,31,31,0,8,17379.0
1,73,36,37,37,0,10,17379.0
2,61,30,31,31,0,10,17379.0
3,55,27,28,28,0,9,17379.0
4,65,32,33,33,0,9,17379.0
