,n_nodes,n_branches,n_leaves,n_active_leaves,n_inactive_leaves,height,total_observed_weight
0,137,68,69,69,0,15,22784.0
1,123,61,62,62,0,17,22784.0
2,123,61,62,62,0,16,22784.0
3,141,70,71,71,0,16,22784.0
4,133,66,67,67,0,17,22784.0
