[100] MAE: 33.322629, RMSE: 42.492727, R2: 0.03274 – 0:00:00.057120 – 28.45 KB
[200] MAE: 32.916862, RMSE: 39.812121, R2: 0.172576 – 0:00:00.108250 – 29.73 KB
[300] MAE: 31.982905, RMSE: 38.16785, R2: 0.229259 – 0:00:00.159594 – 29.73 KB
[400] MAE: 32.016917, RMSE: 37.879393, R2: 0.251021 – 0:00:00.210994 – 29.73 KB
[500] MAE: 32.988776, RMSE: 42.354648, R2: 0.057431 – 0:00:00.262217 – 29.73 KB
[600] MAE: 39.176915, RMSE: 77.509958, R2: -2.213681 – 0:00:00.313617 – 29.73 KB
[700] MAE: 52.43335, RMSE: 190.511519, R2: -18.348769 – 0:00:00.364828 – 29.73 KB
[800] MAE: 92.491984, RMSE: 334.261897, R2: -58.825688 – 0:00:00.416204 – 29.73 KB
[900] MAE: 160.138499, RMSE: 606.77919, R2: -196.245031 – 0:00:00.467623 – 29.73 KB
[1,000] MAE: 187.508544, RMSE: 633.22535, R2: -216.462572 – 0:00:00.519411 – 29.73 KB
[1,100] MAE: 219.11814, RMSE: 698.035489, R2: -265.045251 – 0:00:00.571268 – 29.73 KB
[1,200] MAE: 295.614199, RMSE: 1,354.293188, R2: -1,005.343396 – 0:00:00.622525 – 29.73 KB
[1,300] MAE: 7,983.304946, RMSE: 63,235.377279, R2: -2,199,406.624734 – 0:00:00.673901 – 29.73 KB
[1,400] MAE: 16,578.097975, RMSE: 95,243.780716, R2: -4,987,365.274015 – 0:00:00.725184 – 29.73 KB
[1,500] MAE: 19,833.015319, RMSE: 102,471.235008, R2: -5,752,224.630727 – 0:00:00.776492 – 29.73 KB
[1,600] MAE: 25,092.565119, RMSE: 119,779.717466, R2: -7,859,920.127204 – 0:00:00.827892 – 29.73 KB
[1,700] MAE: 37,444.261042, RMSE: 151,094.183171, R2: -12,560,241.840913 – 0:00:00.879191 – 29.73 KB
[1,800] MAE: 42,278.077205, RMSE: 157,832.881696, R2: -13,744,432.263625 – 0:00:00.930716 – 29.73 KB
[1,900] MAE: 52,826.496512, RMSE: 209,010.598236, R2: -24,105,350.558276 – 0:00:00.981958 – 29.73 KB
[2,000] MAE: 67,305.828199, RMSE: 289,233.645645, R2: -46,304,685.705675 – 0:00:01.033309 – 29.73 KB
[2,100] MAE: 79,655.295489, RMSE: 334,486.837604, R2: -61,902,431.547251 – 0:00:01.084550 – 29.73 KB
[2,200] MAE: 90,886.905899, RMSE: 365,818.501373, R2: -73,787,591.23586 – 0:00:01.135831 – 29.73 KB
[2,300] MAE: 231,655.925209, RMSE: 1,856,598.216959, R2: -1,908,186,922.814815 – 0:00:01.187203 – 29.73 KB
[2,400] MAE: 689,284.55468, RMSE: 5,390,685.179309, R2: -16,209,449,841.44702 – 0:00:01.238438 – 29.73 KB
[2,500] MAE: 1,998,821.902103, RMSE: 19,006,555.660737, R2: -201,630,655,957.587799 – 0:00:01.289832 – 29.73 KB
[2,600] MAE: 3,769,885.666473, RMSE: 32,659,426.689121, R2: -593,379,085,468.327271 – 0:00:01.341152 – 29.73 KB
[2,700] MAE: 13,959,404.15152, RMSE: 119,798,340.619103, R2: -7,928,799,441,294.939453 – 0:00:01.392510 – 29.73 KB
[2,800] MAE: 32,167,411.059029, RMSE: 393,400,174.752163, R2: -85,625,295,164,689.171875 – 0:00:01.443867 – 29.73 KB
[2,900] MAE: 66,288,118.935172, RMSE: 555,267,352.26299, R2: -169,727,739,017,541.03125 – 0:00:01.495083 – 29.73 KB
[3,000] MAE: 178,217,311.92898, RMSE: 1,877,464,848.41783, R2: -1,932,071,080,230,350.25 – 0:00:01.546525 – 29.73 KB
[3,100] MAE: 541,018,238.876114, RMSE: 4,326,921,339.986998, R2: -10,313,230,707,376,140. – 0:00:01.597851 – 29.73 KB
[3,200] MAE: 1,069,418,091.014239, RMSE: 7,719,489,569.667553, R2: -32,878,605,609,784,732. – 0:00:01.649872 – 29.73 KB
[3,300] MAE: 1,350,148,556.633854, RMSE: 8,336,797,696.503995, R2: -38,476,633,068,491,632. – 0:00:01.701413 – 29.73 KB
[3,400] MAE: 1,687,289,659.264487, RMSE: 9,903,285,973.87676, R2: -54,238,548,877,899,408. – 0:00:01.752782 – 29.73 KB
[3,500] MAE: 2,460,706,864.080894, RMSE: 13,312,678,952.744287, R2: -98,018,211,365,575,888. – 0:00:01.804285 – 29.73 KB
[3,600] MAE: 3,464,748,733.402213, RMSE: 19,537,045,286.581093, R2: -211,459,933,776,899,392. – 0:00:01.855613 – 29.73 KB
[3,700] MAE: 3,614,002,398.05768, RMSE: 19,440,290,704.681408, R2: -210,184,758,847,275,008. – 0:00:01.906937 – 29.73 KB
[3,800] MAE: 4,378,330,557.44296, RMSE: 30,724,659,637.455074, R2: -527,216,662,480,365,952. – 0:00:01.958171 – 29.73 KB
[3,900] MAE: 5,784,979,211.526306, RMSE: 36,334,074,427.602409, R2: -739,110,488,776,337,536. – 0:00:02.009434 – 29.73 KB
[4,000] MAE: 6,282,308,022.01084, RMSE: 38,471,392,928.646538, R2: -829,637,779,050,841,600. – 0:00:02.060811 – 29.73 KB
[4,100] MAE: 7,215,930,511.312903, RMSE: 43,084,216,510.010597, R2: -1,037,030,919,096,121,344. – 0:00:02.112045 – 29.73 KB
[4,200] MAE: 8,106,225,212.193696, RMSE: 45,663,404,785.299644, R2: -1,170,819,950,878,803,968. – 0:00:02.163384 – 29.73 KB
[4,300] MAE: 8,355,032,732.809159, RMSE: 45,446,781,379.576363, R2: -1,160,602,642,552,616,448. – 0:00:02.214656 – 29.73 KB
[4,400] MAE: 9,010,506,337.383118, RMSE: 46,265,380,212.746918, R2: -1,203,294,842,517,593,600. – 0:00:02.265919 – 29.73 KB
[4,500] MAE: 9,404,321,127.839445, RMSE: 46,277,496,522.788086, R2: -1,202,536,377,356,048,640. – 0:00:02.317273 – 29.73 KB
[4,600] MAE: 10,257,684,194.662941, RMSE: 50,401,803,402.106529, R2: -1,425,052,860,935,571,712. – 0:00:02.368528 – 29.73 KB
[4,700] MAE: 10,744,976,409.409349, RMSE: 51,456,017,345.322334, R2: -1,485,938,853,990,431,488. – 0:00:02.419831 – 29.73 KB
[4,800] MAE: 11,329,661,695.194389, RMSE: 52,825,186,525.114136, R2: -1,566,523,771,329,303,296. – 0:00:02.471076 – 29.73 KB
[4,900] MAE: 11,543,066,705.521545, RMSE: 52,572,087,554.179482, R2: -1,546,933,251,719,110,144. – 0:00:02.522317 – 29.73 KB
[5,000] MAE: 11,870,259,553.877928, RMSE: 52,648,205,757.702049, R2: -1,557,478,250,260,766,208. – 0:00:02.573539 – 29.73 KB
[5,100] MAE: 12,521,195,067.70015, RMSE: 53,988,159,316.834557, R2: -1,643,414,407,899,416,320. – 0:00:02.624781 – 29.73 KB
[5,200] MAE: 13,500,878,190.982527, RMSE: 57,731,697,155.066895, R2: -1,885,566,613,574,600,960. – 0:00:02.676197 – 29.73 KB
[5,300] MAE: 14,059,977,619.532854, RMSE: 58,160,101,666.987663, R2: -1,906,550,615,691,154,176. – 0:00:02.727498 – 29.73 KB
[5,400] MAE: 14,857,872,447.41942, RMSE: 60,266,007,208.810493, R2: -2,051,466,277,636,313,088. – 0:00:02.778835 – 29.73 KB
[5,500] MAE: 15,086,155,229.897999, RMSE: 60,264,341,327.460922, R2: -2,057,061,580,842,461,440. – 0:00:02.830047 – 29.73 KB
[5,600] MAE: 15,248,152,793.491074, RMSE: 60,155,896,918.86602, R2: -2,050,021,568,179,145,472. – 0:00:02.881391 – 29.73 KB
[5,700] MAE: 15,713,273,155.041517, RMSE: 60,562,702,446.952286, R2: -2,079,505,191,406,528,000. – 0:00:02.932637 – 29.73 KB
[5,800] MAE: 16,409,457,956.099163, RMSE: 62,377,498,302.046089, R2: -2,209,289,333,809,216,256. – 0:00:02.983951 – 29.73 KB
[5,900] MAE: 17,019,974,616.571594, RMSE: 63,230,488,205.095245, R2: -2,267,801,649,045,857,792. – 0:00:03.035673 – 29.73 KB
[6,000] MAE: 17,603,431,770.398434, RMSE: 64,418,809,328.128136, R2: -2,354,293,746,309,578,240. – 0:00:03.087402 – 29.73 KB
[6,100] MAE: 18,307,941,130.837078, RMSE: 66,140,247,410.975906, R2: -2,487,510,347,352,834,048. – 0:00:03.139527 – 29.73 KB
[6,200] MAE: 18,733,324,651.203125, RMSE: 66,582,122,784.540131, R2: -2,522,971,119,704,263,168. – 0:00:03.191007 – 29.73 KB
[6,300] MAE: 19,167,901,923.727913, RMSE: 67,354,136,146.120598, R2: -2,584,584,570,703,083,008. – 0:00:03.243077 – 29.73 KB
[6,400] MAE: 19,402,378,216.171455, RMSE: 69,129,777,538.773468, R2: -2,719,596,844,443,706,368. – 0:00:03.294643 – 29.73 KB
[6,500] MAE: 19,391,350,745.052902, RMSE: 68,733,088,906.979675, R2: -2,684,506,226,071,227,904. – 0:00:03.346541 – 29.73 KB
[6,600] MAE: 19,497,969,584.090611, RMSE: 68,484,334,283.865204, R2: -2,668,378,685,432,209,920. – 0:00:03.398140 – 29.73 KB
[6,700] MAE: 19,627,252,085.87133, RMSE: 68,499,917,706.116272, R2: -2,674,692,373,517,369,856. – 0:00:03.449974 – 29.73 KB
[6,800] MAE: 20,122,224,945.419346, RMSE: 71,402,311,156.172745, R2: -2,909,840,377,951,199,232. – 0:00:03.502142 – 29.73 KB
[6,900] MAE: 20,017,725,644.516464, RMSE: 70,931,983,361.300079, R2: -2,864,973,327,626,523,136. – 0:00:03.553805 – 29.73 KB
[7,000] MAE: 20,234,440,294.567486, RMSE: 72,092,578,998.418213, R2: -2,955,185,260,015,003,136. – 0:00:03.605799 – 29.73 KB
[7,100] MAE: 20,394,484,535.743061, RMSE: 71,885,230,662.628418, R2: -2,931,356,578,390,137,344. – 0:00:03.657257 – 29.73 KB
[7,200] MAE: 20,312,113,781.662266, RMSE: 71,459,745,038.776138, R2: -2,901,572,037,492,303,360. – 0:00:03.709381 – 29.73 KB
[7,300] MAE: 20,497,105,703.796207, RMSE: 71,963,568,353.083572, R2: -2,946,121,625,530,656,768. – 0:00:03.760906 – 29.73 KB
[7,400] MAE: 20,665,154,825.121605, RMSE: 72,513,728,622.352982, R2: -2,995,228,388,644,438,016. – 0:00:03.812860 – 29.73 KB
[7,500] MAE: 20,545,215,834.258011, RMSE: 72,064,739,404.277603, R2: -2,964,757,793,648,702,976. – 0:00:03.864307 – 29.73 KB
[7,600] MAE: 20,476,761,725.468575, RMSE: 71,705,224,555.600342, R2: -2,933,063,709,754,055,168. – 0:00:03.915878 – 29.73 KB
[7,700] MAE: 20,542,667,275.68222, RMSE: 71,480,469,423.494827, R2: -2,915,338,033,372,239,360. – 0:00:03.967382 – 29.73 KB
[7,800] MAE: 20,382,757,005.982094, RMSE: 71,043,628,991.535614, R2: -2,874,796,598,562,305,024. – 0:00:04.018892 – 29.73 KB
[7,900] MAE: 20,603,468,077.981941, RMSE: 71,358,447,875.367889, R2: -2,898,953,213,393,793,536. – 0:00:04.070412 – 29.73 KB
[8,000] MAE: 20,553,196,554.423946, RMSE: 70,974,868,664.8992, R2: -2,862,165,563,804,631,552. – 0:00:04.121648 – 29.73 KB
